,restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
6049,Premier Brick Oven Pizza,1628 Howard Rd,Madera,CA,93637,+15593954322,Pizza,4.5,$,25.7675054830983,-80.3683320649429
6050,Paul Revere's Pizza,3201 Indianola Ave,Des Moines,IA,50315,+15152449256,Pizza,3.0,$$,40.7025694629739,-73.993247611872
6051,Corropolese Bakery & Deli,2014 Old Arch Rd,Norristown,PA,19401,+16102728957,Bakeries,4.5,$,39.4316460616216,-76.6228945659178
6052,Fazoli's,807 S State St,Westerville,OH,43081,+16147943612,Italian,4.0,$,44.941524820738,-123.039227105086
6053,Veggie Galaxy,450 Massachusetts Ave,Cambridge,MA,02139,+16174971513,Vegetarian,4.0,$$,61.1973779922648,-149.905828801249
6054,Faidley Seafood,203 N Paca St,Baltimore,MD,21201,+14107274898,Seafood,4.0,$$,41.5725949,-93.7089906
6055,Sarah's Market & Cafe,200 Concord Ave,Cambridge,NH,02138,+16178765999,Grocery,4.5,$,42.3315986974041,-83.0759533597131
6056,Furr's Fresh Buffet,2004 Wyoming Blvd NE,Albuquerque,NM,87112,+15052986886,Buffets,3.0,$$,40.6707147,-73.9785903
6057,The Capital Grille,444 Brickell Ave,Miami,FL,33131,+13053744500,Steakhouses,4.0,$$$,40.0726845,-75.0336288
6058,El Rey de Oros,112 W Moreland Ave,Hatboro,PA,19040,+12157911987,Salvadoran,4.5,$,36.822452034163,-76.1495476306191
6059,Miller's Landing,37976 Rd 222,Bass Lake,CA,93669,+15596423633,Boating,4.5,$$,41.8914851,-87.6301826
6060,Buddakan,75 9th Ave,New York,NY,10011,+12129896699,Chinese,4.0,$$$,36.77867,-76.19154
6061,Feast & Forest,212 24th St N,Birmingham,AL,35203,+12059201862,Cafes,4.5,$$,36.8412,-76.13331
6062,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,+16104446060,Pizza,3.0,$$,36.8483728007548,-119.789143618339
6063,The Pickled Pedaler,602 Virginia Ave,Indianapolis,IN,46203,+13178770624,Sports Bars,4.5,$$,41.9614372155492,-87.669335813659
6064,SOL Mexican Cocina,200 N Columbine St,Denver,CO,80206,+13039532208,Bars,4.0,$$,40.7499899,-111.89789
6065,Bite Café,1035 N Western Ave,Chicago,IL,60622,+17733952483,Breakfast & Brunch,4.0,$$,45.51956,-122.65333
6066,Terra Rossa Ristorante,527 Sugarbush Access Rd,Warren,VT,05674,+18025837676,Italian,4.0,$$,36.7867809,-119.7899329
6067,Rare Earth Coffee,7505 N Willow Ave,Fresno,CA,93720,+15592982230,Coffee & Tea,4.5,$,47.62397,-122.29521
6068,Hangawi,12 E 32nd St,New York,NY,10016,+12122130077,Vegetarian,4.0,$$$,42.3385309526863,-83.0681450529175
6069,Quartino Bottega Organica,11 Bleecker St,New York,NY,10012,+12125295133,Italian,3.5,$$,44.4783039,-73.2132546
6070,Pizza Ranch,2717 W 41st St,Sioux Falls,SD,57105,+16052718646,Pizza,3.0,$$,40.6381792085612,-74.0061977741468
6071,Square Cafe,150 N St,Hingham,MA,02043,+17817404060,American (New),4.0,$$$,43.0579318526988,-87.8991420357208
6072,FiRE + iCE  Grill + Bar,205 Berkeley St,Boston,MA,02116,+16174823473,American (New),3.0,$$,41.8579831353127,-71.3912737369537
6073,Pizza Ranch,1845 E County Rd D,Maplewood,MN,55109,+16517774500,Pizza,3.5,$$,45.53527,-122.65079
6074,Kung Food Restaurant,8071 N Lombard Way,Portland,OR,97203,+15032863131,Asian Fusion,3.5,$,36.7726,-119.7728
6075,Corner Bakery Cafe,500 W Madison St,Chicago,IL,60661,+13127150800,Bakeries,2.5,$,40.68626,-73.97397
6076,Silver Diner,7062 Elm Rd,Baltimore,MD,21240,+14106940990,American (New),3.5,$$,42.3513510985963,-71.0629915757408
6077,Rooftop Lounge,1400 Main St,Columbia,SC,29201,+18039881400,Cocktail Bars,3.0,$$,40.106208,-82.925369
6078,Mellow Mushroom,5138 Park Ave,Memphis,TN,38117,+19015621211,Pizza,3.5,$$,33.8655666951986,-84.4660811776569
6079,Corner Bakery Cafe,8464 N Friant Rd,Fresno,CA,93720,+15593285991,Cafes,3.5,$,35.3910411894321,-97.5489706546068
6080,White Dog Cafe,3420 Sansom St,Philadelphia,PA,19104,+12153869224,Bars,4.0,$$,39.84231,-75.72974
6081,Little Caesars,5924 Georgia Ave NW,"Washington, DC",DC,20011,+12026218205,Pizza,2.5,$,40.6887136147671,-73.9450487000608
6082,TGI Fridays,153 E Erie St,Chicago,IL,60611,+13126649820,American (Traditional),2.5,$$,36.85358,-119.72805
6083,Hibachi Grill & Noodle Bar,45 NE 3rd Ave,Miami,FL,33132,+13053742223,Japanese,3.5,$$,42.9587675147328,-87.9238996398811
6084,Sawatdee Thai Restaurant,486 Robert St N,St Paul,MN,55101,+16515287106,Thai,3.0,$$,45.52227,-122.68382
6085,B&O American Brasserie,2 N Charles St,Baltimore,MD,21201,+14436926172,American (New),3.5,$$,39.36313,-94.77184
6086,Paco's Tacos & Tequila,6401 Morrison Blvd,Charlotte,NC,28211,+17047168226,Tex-Mex,4.0,$$,33.58786,-117.72143
6087,Q Authentic Barbeque Restaurant & Bar,112 N Main St,Port Chester,NY,10573,+19149337427,Barbeque,4.0,$$,40.144,-82.96293
6088,Kanishka Cuisine of India,16651 Redmond Way,Redmond,WA,98052,+14258699182,Indian,4.0,$$,40.063548,-83.040982
6089,Fu Shen,9019 Aurora Ave N,Seattle,WA,98103,+12066243888,Chinese,4.0,$$,44.9396915,-93.0884771
6090,Becco,355 W 46th St,New York,NY,10036,+12123977597,Italian,3.5,$$$,45.42908,-122.57889
6091,Golden Crown Panaderia,1103 Mountain Rd NW,Albuquerque,NM,87102,+15052432424,Bakeries,4.5,$,35.1339883357286,-89.9650447815657
6092,Mario's Pizzeria,3824 Dyre Ave,Bronx,NY,10466,+17183258770,Pizza,4.0,$,33.8857864521673,-84.7389483408019
6093,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,+16104446060,Pizza,3.0,$$,42.3743982641576,-71.1220407687697
6094,Grinders Hot Sands,19811 Aurora Ave N,Shoreline,WA,98133,+12065420627,Sandwiches,4.5,$$,39.549456,-105.001792
6095,State of Grace,3258 Westheimer Rd,Houston,TX,77098,+18329425080,Southern,4.0,$$$,36.83626,-119.77252
6096,Corner Bakery Cafe,500 W Madison St,Chicago,IL,60661,+13127150800,Bakeries,2.5,$,36.8659082,-119.7584165
6097,Planet Smoothie,2900 Peachtree Rd NW,Atlanta,GA,30305,+14048440660,Juice Bars & Smoothies,4.5,$,41.15722,-73.21878
6098,India's Oven,3035 W Ashlan Ave,Fresno,CA,93722,+15592291313,Indian,4.5,$$,32.33252,-90.1765999
6099,Simple Simon's Pizza,4253 E Waterloo Rd,Edmond,OK,73034,+14053408901,Pizza,1.0,$,35.46361,-97.5332
6100,Eden Cafe,33418 Egypt Ln,Magnolia,TX,77354,+18329342800,Breakfast & Brunch,4.0,$$,38.2714,-85.49504
6101,/pôr/ wine house,836 1/2 Main St,Louisville,CO,80027,+17206661386,Tapas/Small Plates,3.5,$$,34.1168908487161,-80.8821827554336
6102,Carlo's Italian Bistro,9926 York Rd,Cockeysville,MD,21030,+14106670002,Italian,3.5,$$,42.3357048,-71.0462799
6103,Domino's Pizza,616 N Jefferson St,Jackson,MS,39202,+16013535600,Pizza,3.0,$$,40.499015377332,-74.4277515042701
6104,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,+15159649990,Pizza,4.5,$$,40.7266693115234,-73.9873733520508
6105,Guava Lamp,570 Waugh Dr,Houston,TX,77019,+17135243359,Karaoke,4.5,$$,45.5046738780614,-122.654608301818
6106,Red Cow - Saint Paul,393 Selby Ave,Saint Paul,MN,55102,+16517890545,Burgers,4.0,$$,39.6535309251873,-104.881953075528
6107,Butcher and Singer,1500 Walnut St,Philadelphia,PA,19102,+12157324444,American (Traditional),4.5,$$$$,40.733779,-73.863555
6108,Serious Pie,316 Virginia St,Seattle,WA,98121,+12068387388,Pizza,4.0,$$,33.73731,-84.41647
6109,Sal & Mookie's,565 Taylor St,Jackson,MS,39216,+16013681919,Pizza,4.0,$$,29.5495699829286,-95.5870225716008
6110,Rockafeller's Restaurant,308 Mediterranean Ave,Virginia Beach,VA,23451,+17574225654,Seafood,3.5,$$,45.5512555531413,-122.675850391388
6111,Quartino Ristorante,626 N State St,Chicago,IL,60654,+13126985000,Italian,4.0,$$,36.84787,-119.79021
6112,Wynkoop,1634 18th St,Denver,CO,80202,+13032972700,Breweries,3.5,$$,38.8890037536621,-77.0261993408203
6113,Double Zero,65 2nd Ave,New York,NY,10003,+12127771608,Pizza,4.5,$$,37.33496,-119.64673
6114,Little Caesar's Pizza,2105 Union Ave,Memphis,TN,38104,+19012748050,Pizza,3.5,$,34.9927351613071,-90.0233572683012
6115,Little Caesars,2511 NW 23rd St,Oklahoma City,OK,73107,+14059426034,Chicken Wings,3.5,$,21.3301,-157.84671
6116,The Brew Inn,924 Manhattan Ave,Brooklyn,NY,11222,+17185647155,Gastropubs,4.0,$$,40.167543,-75.068272
6117,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,CT,11354,+17183213838,Shanghainese,4.0,$,40.732283,-73.999284
6118,Jamba Juice,1215 Herndon Ave,Clovis,CA,93612,+15593221463,Juice Bars & Smoothies,4.0,$,25.73033,-80.23411
6119,Marco's Pizza,5310 N Hamilton Rd,Columbus,OH,43230,+16148552133,Italian,4.5,$$,25.795817,-80.194701
6120,Nan Zhou Hand Drawn Noodle House,1022 Race St,Philadelphia,PA,19107,+12159231550,Chinese,4.0,$,40.7084397372605,-73.9407808520115
6121,Nj Tu Casa Restaurant,48 Broadway,Newark,NJ,07104,+19734127474,Italian,1.0,$$,39.7243728637695,-104.983184814453
6122,Wilton Pizza & Pasta,101 Old Ridgefield Rd,Wilton,CT,06897,+12037620007,Pizza,3.5,$$,33.9289848614569,-84.5100434060822
6123,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,+17183213838,Shanghainese,4.0,$,45.483057,-122.589411
6124,California Pizza Kitchen at Fresno,7985 N Blackstone Ave,Fresno,CA,93720,+15594480801,Pizza,3.5,$$,45.52968970972,-122.681020609037
6125,Sweet 27 Bar and Restaurant,123 W 27th St,Baltimore,MD,21218,+14104647211,American (New),4.0,$$,40.72339,-73.99598
6126,Elliott's Oyster House,1201 Alaskan Way,Seattle,WA,98101,+12066234340,Seafood,4.0,$$$,37.4552142,-119.6448862
6127,Gobawoo Restaurant,2660 Golf Rd,Glenview,IL,60025,+18477292505,Korean,3.5,$$,33.7700811335769,-84.3849544543691
6128,Am Spices of India,317 Central Ave NW,Albuquerque,NM,87102,+15054923570,Indian,4.5,$$,36.8368961659543,-119.696425795555
6129,Eva's Bakery,155 S Main St,Salt Lake City,UT,84111,+18013553942,Bakeries,4.0,$,40.7343094009,-73.9910125948
6130,Wings To Go Roxborough,6001 Ridge Ave,Philadelphia,PA,19128,+12154871787,Chicken Wings,2.5,$,39.9554005670665,-75.1569010985796
6131,Salt Cellar,550 N Hayden Rd,Scottsdale,AZ,85257,+14809471963,Seafood,3.5,$$$,36.844745,-76.143287
6132,San Pedro Middle East Restaurant,4001 San Pedro Dr NE,Albuquerque,NM,87110,+15058882921,Middle Eastern,4.5,$,35.538036,-97.532477
6133,Cherry Creek Farmer's Market,2500 E 1st Ave,Denver,CO,80202,+13034421837,Farmers Market,3.5,$$,39.95985,-75.60748
6134,Mountain Mike's Pizza,8965 N Cedar Ave,Fresno,CA,93720,+15592614111,Pizza,3.0,$$,33.49984,-86.7970799
6135,Penn Station East Coast Subs,8719 Sancus Blvd,Columbus,OH,43240,+16145470395,Sandwiches,3.0,$$,42.041061,-87.725997
6136,Cara Mia,654 9th Ave,New York,NY,10036,+12122626767,Italian,3.5,$$,38.23638,-85.71803
6137,Northstar Café,951 N High St,Columbus,OH,43201,+16142989999,American (New),4.5,$$,39.9487961,-75.1697449
6138,Bella Luna Day Spa,1401 Chain Bridge Rd,McLean,MD,22101,+17039926499,Day Spas,2.0,$$,39.83361,-75.10222
6139,Lou Malnati's Pizzeria,439 N Wells St,Chicago,IL,60654,+13128289800,Pizza,4.0,$$,36.1138199,-115.30763
6140,Papas Pizza To-Go,13649 Providence Rd,Matthews,NC,28104,+17048463000,Pizza,4.0,$,35.22872,-80.83439
6141,The Purple Pig,500 N Michigan Ave,Chicago,IL,60611,+13124641744,Tapas/Small Plates,4.0,$$,45.52599,-122.6809
6142,Mancino's Pizza & Grinders,480 Eureka Rd,Wyandotte,MI,48192,+17342828500,Pizza,3.0,$,35.25689,-81.11272
6143,Mimis Cafe,1250 S Alma School Rd,Mesa,AZ,85210,+14808334646,Breakfast & Brunch,3.5,$$,41.940781,-87.6507869
6144,Peeled N' Pressed,808B Union St,Brooklyn,NY,11215,+19292950550,Acai Bowls,5.0,$,47.703639415685,-122.17824632175
6145,Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,+13132977000,Pizza,2.5,$,39.94751,-75.167
6146,Tai Tung Chinese Restaurant,659 S King St,Seattle,WA,98104,+12066227372,Chinese,3.5,$$,35.17521,-106.54294
6147,Taco Del Mar,830 NE Northgate Way,Seattle,WA,98125,+12062676767,Mexican,3.0,$,39.9554005670665,-75.1569010985796
6148,Peacefood Cafe,460 Amsterdam Ave,New York,NY,10024,+12123622266,Vegan,4.0,$$,39.9273138175549,-75.145068424923
6149,Domino's Pizza,616 N Jefferson St,Jackson,MS,39202,+16013535600,Pizza,3.0,$$,42.3293342590332,-83.2219619750977
6150,Classic Slice,2797 S Kinnickinnic Ave,Milwaukee,WI,53207,+14142382406,Pizza,4.5,$,37.6495885194618,-118.983658531144
6151,Luigi's Tuscan Grill,1105 E Las Olas Blvd,Fort Lauderdale,FL,33301,+19547668700,Italian,4.0,$$$,40.84261,-74.20782
6152,Lennys Subs,2893 Poplar Ave,Memphis,TN,38111,+19013200022,Sandwiches,4.0,$,29.7302605,-95.4096157
6153,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,+15159649990,Pizza,4.5,$$,45.4172637404862,-122.632068398601
6154,Villa Pizza,263 W 42nd St,New York,NY,10036,+12123022941,Pizza,2.0,$$,36.7867809,-119.7899329
6155,Honey's Sit-N-Eat,800 N 4th St,Philadelphia,PA,19123,+12159251150,Southern,4.0,$$,37.64978,-118.98347
6156,Pizzeria Mozza,641 N Highland Ave,Los Angeles,LA,90036,+13232970101,Pizza,4.0,$$,40.7363,-74.16947
6157,No. 1 China,843 S 2nd St,Philadelphia,PA,19147,+12152718982,Chinese,2.5,$,36.7867809,-119.7899329
6158,Pizza Ranch,1845 E County Rd D,Maplewood,MN,55109,+16517774500,Pizza,3.5,$$,21.3077599,-157.86351
6159,Sesame Seed Restaurant,68 W Wooster St,Danbury,CT,06810,+12037439850,Mediterranean,4.0,$$,40.730472,-73.9859
6160,Hot Cakes Molten Chocolate Cakery,5427 Ballard Ave NW,Seattle,WA,98107,+12064533792,Bakeries,4.0,$$,40.74849,-73.99209
6161,Timber Lodge Steakhouse,7989 Southtown Ctr,Bloomington,MN,55431,+19528815509,Steakhouses,3.0,$$,39.3626631961497,-76.7848486158722
6162,Fox's Pizza Den,199-B Beechnut St,Trussville,AL,35173,+12054673444,Pizza,5.0,$,33.9918938,-81.0561035
6163,Casa Corona,7044 N Cedar Ave,Fresno,CA,93720,+15593237409,Mexican,3.5,$$,36.778914985415,-119.800222526276
6164,TGI Fridays,826 State Rt 3,Clifton,NJ,07012,+19737781828,American (Traditional),2.5,$$,37.6482916,-118.9702723
6165,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,+16104446060,Pizza,3.0,$$,42.354852189417,-83.0613682392521
6166,Downtowner Woodfire Grill,253 7th St W,Saint Paul,MN,55102,+16512289500,Pizza,3.5,$$,40.6702739091728,-73.978481926024
6167,Breadeaux Pizza,825 17th Ave SW,Altoona,IA,50009,+15159673708,Pizza,4.0,$$,47.2491302490234,-122.451461791992
6168,Taste of India Grill,282 S 500th W,Bountiful,UT,84010,+18016837393,Indian,4.0,$$,41.8841694251783,-87.6408842460633
6169,Nan Zhou - Hand Drawn Noodle House,111 S Dobson Rd,Mesa,AZ,85202,+14802755352,Chinese,4.0,$,41.8811622,-87.6263129
6170,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,+17183213838,Shanghainese,4.0,$,39.74289720255,-104.969227463007
6171,Anmol Restaurant - Milwaukee,711 W Historic Mitchell St,Milwaukee,WI,53204,+14146727878,Indian,4.0,$$,25.801596,-80.2048329
6172,Claim Jumper,9085 SE Sunnyside Rd,Clackamas,OR,97015,+15036543700,Salad,3.0,$$,38.9052503,-77.0656451
6173,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,+15159649990,Pizza,4.5,$$,36.8749022483826,-76.1347328871489
6174,Taj India,2226 Highland Ave S,Birmingham,AL,35205,+12059393805,Indian,4.0,$$,35.3034439086914,-80.7487182617188
6175,Buca di Beppo Italian Restaurant,2335 Mansell Rd,Alpharetta,GA,30022,+17706439463,Italian,3.0,$$,41.1420922196864,-73.2657476618884
6176,The Broilers,765 W Herndon Ave,Clovis,CA,93612,+15593225605,Mediterranean,3.5,$,37.6504843623971,-118.985038731877
6177,Johnny's New York Style Pizza,1810 Cheshire Bridge Rd NE,Atlanta,GA,30324,+14048748304,Pizza,3.5,$,39.83484,-86.24358
6178,Cobblestone's Pub,11718 Queens Blvd,Forest Hills,NY,11375,+17182639754,American (Traditional),3.0,$$,36.7441748365845,-76.2235659963646
6179,Strada In The Grove,3176 Commodore Plz,Miami,FL,33133,+13054441312,Italian,4.0,$$,40.7029136327599,-73.9898298687172
6180,Pies & Pints,125 20th St S,Birmingham,AL,35233,+12057161085,Pizza,4.0,$$,29.9809461394432,-95.5109873499525
6181,Cafe Intermezzo,1065 Peachtree St NE,Atlanta,GA,30309,+14043550411,Cafes,3.5,$$,36.81374,-119.70074
6182,Uno Pizzeria & Grill,731 Boylston St.,Boston,MA,02116,+16172678554,Pizza,3.0,$$,29.7415521341054,-95.4521601294998
6183,Nong's Khao Man Gai,SW 10th & Alder St,Portland,OR,97205,+19712553480,Thai,4.5,$,35.1411417,-90.0372642
6184,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,38.93416,-77.0572399
6185,Pop's Diner Co.,2808 Sabre St,Virginia Beach,VA,23452,+17573406085,Diners,4.0,$,41.2587983551124,-96.0232474711069
6186,The Majestic Yosemite Dining Room,9005 Ahwahnee Dr,Yosemite National Park,CA,95389,+12093721489,American (New),3.0,$$$,42.362309,-83.069725
6187,Casa Corona,7044 N Cedar Ave,Fresno,CA,93720,+15593237409,Mexican,3.5,$$,39.9838558343979,-83.0452485411926
6188,Five Guys,1025 E Douglas Ave,Wichita,KS,67202,+13162952866,Burgers,4.5,$$,42.3642084860954,-71.0542717160405
6189,P.F. Chang's,11361 NW 12th St,Miami,FL,33172,+13055915603,Chinese,3.5,$$,42.98719,-70.93595
6190,TropQ Creamery and Cafe,6504 America Blvd,Hyattsville,MD,20782,+12403051491,Ice Cream & Frozen Yogurt,5.0,$,41.890480775521,-87.6237836111145
6191,Inn At the Market,86 Pine St,Seattle,WA,98101,+12064433600,Hotels,4.5,$$$,44.911714,-93.329307
6192,Fleming's Prime Steakhouse & Wine Bar,103 Summit Blvd,Birmingham,AL,35243,+12052629463,Wine Bars,4.0,$$$,29.732623,-95.494807
6193,Au Rendez-Vous Bistro,4102 Clairmont Rd,Chamblee,GA,30314,+14043031968,French,4.0,$$,32.2675775376275,-90.1308689700453
6194,Nan's Games & Comics Too,2011 Southwest Fwy,Houston,TX,77098,+17135208700,Toy Stores,3.5,$$,41.5551490783691,-93.5980834960938
6195,Mehek,164 Nassau St,Princeton,NJ,08542,+16092799191,Indian,3.0,$$,34.0576265870316,-84.2354976019166
6196,Organic Avenue - NoHo,62 Bleecker St,New York,NY,10012,+12123580500,Salad,3.5,$$,21.28934,-157.81144
6197,Thaimee Table - formerly Ngam,99 3rd Ave,New York,NJ,10003,+12127778424,Thai,3.5,$$,41.8916854858398,-87.6083450317383
6198,My Fit Foods,22560 Tomball Pkwy,Houston,TX,77070,+12812514922,Gluten-Free,4.0,$$,43.6873397827148,-116.355010986328
6199,Russo's New York Pizzeria,11660 Westheimer Rd,Houston,TX,77077,+12814974992,Pizza,2.5,$$,39.2935681409342,-76.6150093624471
6200,Salsa Fiesta,2929 Biscayne Blvd,Miami,FL,33137,+13054008245,Latin American,4.0,$$,36.7859583375601,-119.789173121743
6201,N2 Sweet Cafe,125 N 11th St,Philadelphia,PA,19107,+12159253200,Ice Cream & Frozen Yogurt,4.0,$,41.5725949,-93.7089906
6202,Degnan's Kitchen,9015 Village Dr,Yosemite National Park,CA,95389,+12093728454,Delis,3.0,$,36.80799,-119.75559
6203,Green District Salads,126 Breckenridge Ln,Louisville,KY,40207,+15024095293,Salad,4.0,$,41.03884,-96.36906
6204,Mimi's Cafe,7660 N Blackstone Ave,Fresno,CA,93720,+15594392669,Breakfast & Brunch,3.0,$$,38.8855816604282,-94.7200263077164
6205,Green Elephant,35 Portwalk Pl,Portsmouth,NH,03801,+16034278344,Vegetarian,4.5,$$,36.821375,-119.771131
6206,Pure Cold Press,326 Harvard St,Brookline,MA,02446,+16174878948,Juice Bars & Smoothies,3.5,$$,38.227666,-85.735413
6207,JuiceLand,1340 Westheimer Rd,Houston,TX,77006,+18324879914,Juice Bars & Smoothies,5.0,$$,39.2863129747061,-76.6102357007308
6208,QDOBA Mexican Eats,222 N Saddle Creek Rd,Omaha,NE,68131,+14025510750,Mexican,3.5,$,40.762393480325,-73.9677737812764
6209,Pabla Indian Cuisine,364 Renton Ctr Way SW,Renton,WA,98057,+14252284625,Indian,4.0,$$,29.73508,-95.59365
6210,Katz's Delicatessen,205 E Houston St,New York,NJ,10002,+12122542246,Delis,4.0,$$,34.0469300995766,-118.256601457672
6211,Wild Thaiger,2631 N Central Ave,Phoenix,AZ,85004,+16022418995,Thai,3.5,$$,45.5589173,-122.6426891
6212,HipCityVeg,712 7th St NW,"Washington, DC",DC,20001,+12026218057,Vegetarian,4.5,$$,40.60731,-74.00303
6213,Ragú & Pesto,6445 Westheimer Rd,Houston,TX,77057,+17132669999,Pizza,4.0,$$,38.8780052228845,-77.0178608232788
6214,Good N Natural,2173 White Plains Rd,Bronx,NY,10462,+17189314335,Health Markets,4.0,$$,36.857944,-75.989774
6215,Matt's Chicago Dog,19732 One Norman Blvd,Cornelius,NC,28031,+17048925005,Hot Dogs,4.0,$,29.7372283935547,-95.4173278808594
6216,Noodles & Company,903 Indiana Ave,Indianapolis,IN,46202,+13176380340,Noodles,3.5,$,44.4783039,-73.2132546
6217,Madras Mantra,2179 Lawrenceville Hwy,Decatur,GA,30033,+14046364400,Indian,4.0,$$,33.98084,-84.43273
6218,Chowpatty Chat,5711 Hillcroft St,Houston,TX,77036,+18322037965,Indian,4.0,$,42.4866979,-83.1443429
6219,Laughing Planet Cafe,3765 N Mississippi Ave,Portland,OR,97227,+15034674146,Mexican,4.0,$,40.738085,-73.989472
6220,Caffe Abbracci,318 Aragon Ave,Coral Gables,FL,33134,+13054410700,Italian,4.0,$$$,36.7859583375601,-119.789173121743
6221,Gary Null's Uptown Whole Foods,2421 Bdwy,New York,NY,10024,+12128744000,Grocery,4.0,$$$,35.1339883357286,-89.9650447815657
6222,Udipi Cafe -  Hillcroft,5959 Hillcroft St,Houston,TX,77036,+17133345555,Indian,3.5,$,36.857508663682,-119.784161318798
6223,Mellow Mushroom,1770 Peachtree St NW,Atlanta,GA,30309,+14046874766,Pizza,3.5,$$,39.95022,-75.16658
6224,Budacki's Drive In,4739 N Damen Ave,Chicago,IL,60625,+17735611322,Fast Food,4.0,$,39.9575,-82.99498
6225,Paulie Gee's,60 Greenpoint Ave,Brooklyn,NY,11222,+13479873747,Pizza,4.5,$$,41.9132804870605,-87.6771850585938
6226,Veggie Fun,123 Dorrance St,Providence,RI,02903,+14012704700,Vegan,4.0,$$,43.54145,-116.1542
6227,Pita Pit,6201 Minaret,Mammoth Lakes,CA,93546,+17609247482,Fast Food,4.0,$,33.43977,-111.9267
6228,Luigi's Pizzeria,3700 Almeda Rd,Houston,TX,77004,+12817933333,Pizza,4.0,$,37.0196991,-76.3377533
6229,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,+15598776300,Coffee & Tea,5.0,$,33.8136142391048,-84.3535209847509
6230,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,+17183213838,Shanghainese,4.0,$,40.7499504,-73.8800735
6231,India Restaurant,1060 Hope St,Providence,RI,02906,+14014212600,Indian,4.0,$$,42.4084,-83.05622
6232,BD's Mongolian Grill,295 Marconi Blvd,Columbus,OH,43215,+16145860077,Mongolian,3.0,$$,35.2128394437469,-80.8588018672181
6233,Twisted Tree Cafe,609 Cookman Ave,Asbury Park,NJ,07712,+17327752633,Vegetarian,4.5,$,29.7350980889096,-95.4177527502179
6234,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,CT,11354,+17183213838,Shanghainese,4.0,$,40.7576903,-73.6410776
6235,Sweet Tomatoes,10046 North 26th Drive,Phoenix,AZ,85021,+16027499016,Buffets,3.5,$$,39.937614852558,-74.970984229654
6236,West Madison Craft Beer Bar,311 W Madison St,Baltimore,MD,21201,+14439389109,Wine Bars,4.5,$$,40.7416907417333,-73.9872074872255
6237,Jason's Deli,583 Brookwood Village,Homewood,AL,35209,+12058778477,Delis,4.0,$,34.06204,-118.3133
6238,Crimson Cup Coffee & Tea,4541 N High St,Columbus,OH,43214,+16142626212,Coffee & Tea,4.0,$,38.8855816604282,-94.7200263077164
6239,Souper Salad,5822 Fairmont Pkwy,Pasadena,TX,77505,+12819915645,Salad,3.5,$,47.60956,-122.34105
6240,The Boathouse Bistro Tapas Bar and Restaurant,12 By-Way,Boothbay Harbor,ME,04538,+12076330400,Tapas Bars,4.0,$$,35.1963529973647,-106.660192273557
6241,Veggie Lovers,225 N 11th St,Philadelphia,PA,19107,+12152266688,Vegetarian,3.5,$$,36.83842,-119.72741
6242,Louisiana Fish House,5055 Griggs Rd,Houston,TX,77021,+12815010432,Cajun/Creole,4.0,$,40.2510425143152,-111.658160439829
6243,Pizza Inn,1801 Mangum Rd,Houston,TX,77092,+17138612389,Pizza,4.0,$,39.68922,-104.9801
6244,Hot Basil Thai Cuisine,7528 W 119th St,Overland Park,MO,66213,+19134513713,Thai,4.0,$$,39.84231,-75.72974
6245,Sizzler,3121 W Shaw Ave,Fresno,CA,93722,+15592271218,Seafood,3.0,$$,30.128501,-95.455467
6246,Snarfburger,600 W Chicago Ave,Chicago,IL,60654,+13126441500,Burgers,3.0,$$,40.76122,-73.26349
6247,The Whig,1200 Main St,Columbia,SC,29201,+18039318852,Dive Bars,4.5,$,43.0372865988308,-87.9082108706663
6248,Mazzios Italian Eatery,11020 N Rockwell Ave,Oklahoma City,OK,73162,+14057999999,Pizza,2.0,$$,33.8421514,-84.3710145
6249,Green Seed Vegan,4320 Almeda Rd,Houston,TX,77004,+18443658346,Vegan,4.0,$$,42.3624368913004,-87.9280119828034
6250,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,44.9874382019043,-93.2758865356445
6251,Panda Express,15951 Fm529,Houston,TX,77095,+12818589930,Chinese,2.0,$$,25.764457335637,-80.2749353701694
6252,Palatino Jamaican Restaurant,3004 NW 2nd Ave,Miami,FL,33127,+17863605200,American (New),3.5,$$,42.92209,-83.62152
6253,Fujiyama,283 N Milwaukee St,Boise,ID,83704,+12086728227,Japanese,4.0,$$,33.5064374,-86.7982199
